INTERCLASSE;CODE_UN;CODICIONE;NOME_CORSO;COD_CLASSE;DES_CLASSE;ID_COMUNE;COMUNE;ID_REGIONE_MACRO_ISTAT;REGIONE_MACRO_ISTAT;ID_CLASSE;DURATA;ANNO;CODICE;DESCRIZIONE;NUMERATORE;DENOMINATORE;INDICATORE;NUM_ATENEO;DEN_ATENEO;IND_ATENEO;NUM_ITA_NOTELE;DEN_ITA_NOTELE;IND_ITA_NOTELE;NUM_AREA_NOTELE;DEN_AREA_NOTELE;IND_AREA_NOTELE;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;305;30;10,16666666666666666666666666666666666667;0;0;0;195,5625;28,64583333333333333333333333333333333333;6,82690909090909090909090909090909090909;232;26,4;8,78787878787878787878787878787878787879;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita;3;53;,0566037735849056603773584905660377358491;0;0;0;7;33,6;,2083333333333333333333333333333333333333;7;40,4;,1732673267326732673267326732673267326733;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita;3;53;,0566037735849056603773584905660377358491;0;0;0;5,64102564102564102564102564102564102564;34,25641025641025641025641025641025641026;,164670658682634730538922155688622754491;5,6;40,4;,1386138613861386138613861386138613861386;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC06TER;Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;3;3;1;0;0;0;5,64102564102564102564102564102564102564;9;,6267806267806267806267806267806267806267;5,6;8,5;,6588235294117647058823529411764705882353;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L, LMCU, LM), di cui sono docenti di riferimento;13;13;1;0;0;0;11,75;12;,9791666666666666666666666666666666666667;10,8;11;,9818181818181818181818181818181818181818;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC10;Percentuale di CFU conseguiti allestero dagli studenti regolari sul totale dei CFU conseguiti dagli studenti entro la durata normale del corso*;75;10186;,00736304731985077557431769094836049479678;0;0;0;52,77659574468085106382978723404255319149;6093,829787234042553191489361702127659574;,008660661289759435773890576446353130128139;110,4;8609,8;,0128225975051685288856884015888870821622;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC10BIS;Percentuale di CFU conseguiti allestero dagli iscritti sul totale dei CFU conseguiti dagli studenti;75;11574;,006480041472265422498703991705546915500259;0;0;0;55,0106382978723404255319148936170212766;7112,212765957446808510638297872340425532;,007734672753489652201487402550003889025171;111,6;9853,7;,0113256949166303013081380598150948374722;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC11;Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;0;27;0;0;0;0;,4318181818181818181818181818181818181818;25,29545454545454545454545454545454545455;,0170709793351302785265049415992812219227;,3;34;,008823529411764705882352941176470588235294;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM, LMCU) che hanno conseguito il precedente titolo di studio all’estero*;3;145;,0206896551724137931034482758620689655172;0;0;0;1,43478260869565217391304347826086956522;87,47826086956521739130434782608695652174;,0164015904572564612326043737574552683897;1,7;97,4;,0174537987679671457905544147843942505133;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC13;Percentuale di CFU conseguiti al I anno su CFU da conseguire**;30,5483870967741935483870967741935483871;60;,509139784946236559139784946236559139785;0;0;0;28,5573181419807186678352322524101665206;59,91304347826086956521739130434782608696;,4766460938066447963426780419487908780651;34,28211284513805522208883553421368547419;60;,5713685474189675870348139255702280912365;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC14;Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**;92;124;,7419354838709677419354838709677419354839;0;0;0;51,45652173913043478260869565217391304348;74,41304347826086956521739130434782608696;,6914986853637160385626643295354951796669;62,8;83,3;,7539015606242496998799519807923169267707;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC15;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno**;70;124;,564516129032258064516129032258064516129;0;0;0;40,63043478260869565217391304347826086957;74,41304347826086956521739130434782608696;,5460122699386503067484662576687116564418;54,2;83,3;,6506602641056422569027611044417767106843;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC15BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno **;70;124;,564516129032258064516129032258064516129;0;0;0;40,69565217391304347826086956521739130435;74,41304347826086956521739130434782608696;,5468886941279579316389132340052585451358;54,2;83,3;,6506602641056422569027611044417767106843;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC16;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno**;50;124;,4032258064516129032258064516129032258065;0;0;0;28,52173913043478260869565217391304347826;74,41304347826086956521739130434782608696;,3832895121238679520888109845165059888986;40,8;83,3;,4897959183673469387755102040816326530612;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC16BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **;50;124;,4032258064516129032258064516129032258065;0;0;0;28,6086956521739130434782608695652173913;74,41304347826086956521739130434782608696;,3844580777096114519427402862985685071574;40,9;83,3;,4909963985594237695078031212484993997599;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC17;Percentuale di immatricolati (L, LM, LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;32;95;,3368421052631578947368421052631578947368;0;0;0;30,68181818181818181818181818181818181818;76,70454545454545454545454545454545454545;,4;40,3;82;,4914634146341463414634146341463414634146;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;41;53;,7735849056603773584905660377358490566038;0;0;0;35,4186046511627906976744186046511627907;44,65116279069767441860465116279069767442;,7932291666666666666666666666666666666667;41,6;51,4;,8093385214007782101167315175097276264591;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;1715;2241;,7652833556448014279339580544399821508255;0;0;0;1490,375;1993,91875;,7474602463114407244527892623508355092202;1440,2;1941,8;,7416829745596868884540117416829745596869;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;1917;2241;,8554216867469879518072289156626506024096;0;0;0;1602,208333333333333333333333333333333333;1993,91875;,8035474531413746589891555678150543161967;1538,1;1941,8;,7921001132969409825934699763106396127305;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1979;2241;,8830879071842927264614011601963409192325;0;0;0;1685,6875;1993,91875;,8454143379713942707043604459810611641021;1594,3;1941,8;,8210423318570398599237820578844371201978;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;112;124;,9032258064516129032258064516129032258065;0;0;0;63,86956521739130434782608695652173913043;74,41304347826086956521739130434782608696;,8583114227286006427110721589249196611159;74,5;83,3;,8943577430972388955582232893157262905162;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC22;Percentuale di immatricolati (L, LM, LMCU) che si laureano, nel CdS, entro la durata normale del corso**;32;120;,2666666666666666666666666666666666666667;0;0;0;22,4;78,73333333333333333333333333333333333333;,2845046570702794242167654530059271803556;32;87,3;,3665521191294387170675830469644902634593;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC23;Percentuale di immatricolati (L, LM, LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;5;124;,0403225806451612903225806451612903225806;0;0;0;6,08695652173913043478260869565217391304;74,41304347826086956521739130434782608696;,0817995910020449897750511247443762781186;5,5;83,3;,0660264105642256902761104441776710684274;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;43;95;,4526315789473684210526315789473684210526;0;0;0;28,09090909090909090909090909090909090909;76,70454545454545454545454545454545454545;,3662222222222222222222222222222222222222;24,7;82;,3012195121951219512195121951219512195122;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;48;53;,9056603773584905660377358490566037735849;0;0;0;40,76744186046511627906976744186046511628;44,65116279069767441860465116279069767442;,9130208333333333333333333333333333333333;47,6;51,4;,9260700389105058365758754863813229571984;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);406;18,67499999999999999999999999999999999998;21,74029451137884872824631860776439089694;0;0;0;271,9375;16,11145833333333333333333333333333333329;16,87851554923385271869140751276912135519;304,3;14,9333333333333333333333333333333333334;20,37723214285714285714285714285714285705;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2021;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);141;5,31666666666666666666666666666666666667;26,52037617554858934169278996865203761754;0;0;0;84,54166666666666666666666666666666666667;5,08767361111111111111111111111111111113;16,61695956321446852073025081044190411187;95,1;4,50583333333333333333333333333333333333;21,10597373774736452746439800258923617534;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00a;Avvii di carriera al primo anno* (L, LMCU, LM);148;0;148;0;0;0;89,34042553191489361702127659574468085106;0;89,34042553191489361702127659574468085106;94,1;0;94,1;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00b;Immatricolati puri ** (L, LMCU);127;0;127;0;0;0;74,97872340425531914893617021276595744681;0;74,97872340425531914893617021276595744681;80,3;0;80,3;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00d;Iscritti (L, LMCU, LM);442;0;442;0;0;0;275,083333333333333333333333333333333333;0;275,083333333333333333333333333333333333;310;0;310;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00e;Iscritti Regolari ai fini del CSTD (L, LMCU, LM);328;0;328;0;0;0;199,127659574468085106382978723404255319;0;199,127659574468085106382978723404255319;229,2;0;229,2;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L, LMCU, LM);292;0;292;0;0;0;174,255319148936170212765957446808510638;0;174,255319148936170212765957446808510638;204,2;0;204,2;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00g;laureati (L, LM, LMCU) entro la durata normale del corso*;33;0;33;0;0;0;23,68181818181818181818181818181818181818;0;23,68181818181818181818181818181818181818;30,6;0;30,6;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC00h;laureati (L, LM, LMCU);57;0;57;0;0;0;41,04545454545454545454545454545454545455;0;41,04545454545454545454545454545454545455;49;0;49;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC02;Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso*;33;57;,5789473684210526315789473684210526315789;0;0;0;23,68181818181818181818181818181818181818;41,04545454545454545454545454545454545455;,5769656699889258028792912513842746400885;30,6;49;,6244897959183673469387755102040816326531;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC02BIS;Percentuale di laureati (L, LM, LMCU) entro un anno oltre la durata normale del corso;45;57;,7894736842105263157894736842105263157895;0;0;0;32,22727272727272727272727272727272727273;41,04545454545454545454545454545454545455;,785160575858250276854928017718715393134;39,7;49;,8102040816326530612244897959183673469388;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC03;Percentuale di iscritti al primo anno (L, LMCU) provenienti da altre Regioni*;69;148;,4662162162162162162162162162162162162162;0;0;0;21,4893617021276595744680851063829787234;89,34042553191489361702127659574468085106;,2405334603477018337699452250535841867111;43,6;94,1;,4633368756641870350690754516471838469713;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;328;29;11,31034482758620689655172413793103448276;0;0;0;196,083333333333333333333333333333333333;30,3125;6,46872852233676975945017182130584192439;229,2;28,4;8,0704225352112676056338028169014084507;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita;9;42;,2142857142857142857142857142857142857143;0;0;0;6,81395348837209302325581395348837209302;31,97674418604651162790697674418604651163;,213090909090909090909090909090909090909;6,1;36,8;,1657608695652173913043478260869565217391;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita;6;40;,15;0;0;0;5,34883720930232558139534883720930232558;31,8372093023255813953488372093023255814;,168005843681519357195032870708546384222;4,9;36,5;,1342465753424657534246575342465753424658;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC06TER;Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;6;11;,5454545454545454545454545454545454545455;0;0;0;5,47619047619047619047619047619047619048;8,66666666666666666666666666666666666667;,6318681318681318681318681318681318681321;4,9;7,5;,6533333333333333333333333333333333333333;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L, LMCU, LM), di cui sono docenti di riferimento;13;13;1;0;0;0;12,22916666666666666666666666666666666667;12,46875;,9807852965747702589807852965747702589811;10,9;11,1;,981981981981981981981981981981981981982;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC11;Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;1;33;,0303030303030303030303030303030303030303;0;0;0;,7272727272727272727272727272727272727273;23,68181818181818181818181818181818181818;,0307101727447216890595009596928982725528;1,6;30,6;,0522875816993464052287581699346405228758;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM, LMCU) che hanno conseguito il precedente titolo di studio all’estero*;3;148;,0202702702702702702702702702702702702703;0;0;0;1,97872340425531914893617021276595744681;89,34042553191489361702127659574468085106;,0221481305072636341986187187425577518457;2,3;94,1;,0244420828905419766206163655685441020191;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;50;57;,8771929824561403508771929824561403508772;0;0;0;32,09302325581395348837209302325581395349;39,88372093023255813953488372093023255814;,8046647230320699708454810495626822157435;35,5;45,7;,7768052516411378555798687089715536105033;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;1574;2126;,7403574788334901222953904045155221072437;0;0;0;1543,979166666666666666666666666666666667;2071,085416666666666666666666666666666667;,7454927518883516191690951101525870593218;1475,3;1980,4;,7449505150474651585538275095940214098162;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;1776;2126;,835371589840075258701787394167450611477;0;0;0;1679,291666666666666666666666666666666667;2071,085416666666666666666666666666666667;,8108268510573662562203192569113820148654;1611,8;1980,4;,8138759846495657442940820036356291658251;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1934;2126;,9096895578551269990592662276575729068674;0;0;0;1777,625;2071,085416666666666666666666666666666667;,8583059808614846683653197146021460164305;1692,5;1980,4;,8546253282165219147646940012118763886084;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;51;57;,8947368421052631578947368421052631578947;0;0;0;36,88372093023255813953488372093023255814;39,88372093023255813953488372093023255814;,924781341107871720116618075801749271137;40,7;45,7;,8905908096280087527352297592997811816193;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);442;17,71666666666666666666666666666666666667;24,94825964252116650987770460959548447789;0;0;0;276,833333333333333333333333333333333333;16,7692708333333333333333333333333333334;16,50837034506320464639562692176289716425;310;15,655;19,8019801980198019801980198019801980198;
0;33;0320106203000001;Fisica;L-30;Scienze e tecnologie fisiche;032006;TRIESTE;2;NORD-EST;2030;3;2022;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);144;5,21666666666666666666666666666666666667;27,60383386581469648562300319488817891372;0;0;0;88,22916666666666666666666666666666666667;5,46961805555555555555555555555555555563;16,13077289319155689573083637517854308818;92,1;5,0625;18,19259259259259259259259259259259259259;
